n 10000, TimeSeries size 10000
1.829,1.75247
1.019,1.12065
-1.096,-1.09434
-0.484,0.131346
-0.279,-0.256071
-0.521,-0.334527
0.297,0.28472
-1.920,-1.91108
0.332,0.336374
1.692,1.69012
-0.769,-0.773415
1.110,1.05849
-0.981,-0.682675
-1.072,-0.853288
1.788,1.78914
-0.613,-0.659954
0.047,-0.161937
1.107,1.30741
-0.694,-0.693311
1.178,1.32007
0.072,-0.260411
1.549,1.54206
0.207,0.159455
0.125,-0.0690097
2.065,1.71706
-1.397,-1.40191
-0.653,-0.653264
-0.059,-0.112288
-0.361,-0.50528
-0.540,-0.505689
-0.286,-0.285272
-0.131,-0.148308
-1.104,-1.12406
1.091,1.08828
0.437,0.358184
1.282,1.31058
-0.014,0.0611398
-0.282,-0.302098
1.628,1.60596
-0.244,-0.392947
1.002,1.03436
0.198,0.186957
2.296,2.03438
0.201,-0.0259898
-0.800,-0.573743
0.032,-0.0126423
0.314,0.318122
-1.281,-1.42738
1.971,1.19043
1.617,1.72384
-0.124,-0.135279
-1.101,-0.803237
0.202,0.22329
-0.942,-0.890644
-0.357,-0.328968
-0.316,-0.178525
-0.873,-0.884194
-0.978,-0.952648
0.509,0.5157
0.551,0.720568
-2.184,-2.12977
-0.419,-0.421554
0.964,0.680024
0.104,0.148093
0.858,0.788963
-2.338,-2.33866
2.040,2.07179
0.090,0.119779
0.139,0.352443
1.019,1.02037
-0.590,-0.485739
0.721,1.08344
0.566,0.568293
0.161,0.190414
-0.764,-0.649695
-0.317,-0.517784
0.070,0.105839
-0.186,-0.185155
-0.634,-0.610872
0.501,0.339816
-0.500,-0.513845
1.270,1.10446
0.241,0.402859
-0.494,-0.66375
-1.817,-1.79831
1.087,1.05553
0.213,0.195635
-1.209,-1.26365
-0.317,-0.342135
0.033,-0.139668
-1.446,-1.41516
0.043,0.129666
1.188,1.21631
-1.329,-1.4906
1.011,1.25874
0.204,0.231437
-0.616,-0.655012
-1.590,-1.59585
-0.713,-1.13621
-0.214,-0.397831
-0.935,-0.940255
0.399,0.227164
-0.541,-0.614899
1.407,1.39234
-1.224,-1.22373
0.406,0.384726
-0.336,-0.273163
1.586,1.56923
0.154,0.115754
-0.414,-0.392448
-1.327,-1.30571
0.951,0.944876
-0.111,-0.0784838
0.983,1.04413
0.312,0.160219
0.645,-0.0933412
-2.895,-2.6965
0.318,0.618815
-0.724,-0.658241
-0.669,-0.763545
0.966,0.955879
0.024,-0.13263
-0.050,0.282768
-0.751,-0.676904
0.060,0.152547
-1.919,-1.91892
-0.897,-0.900953
0.605,0.585842
-1.478,-1.52333
0.007,-0.111815
0.367,0.343456
-1.141,-1.27661
-0.416,-0.527749
1.241,1.05129
-0.583,-0.558791
-0.017,-0.0173471
-0.448,-0.416231
-2.146,-2.45133
-0.516,-0.527024
0.596,0.608454
-0.169,-0.203153
1.197,0.955758
1.731,1.74557
-0.393,-0.226176
0.399,0.0119548
1.208,1.17288
-0.306,-0.377523
-0.979,-0.959658
0.735,0.763104
0.187,0.227511
0.044,0.0453707
-0.195,-0.0367022
1.390,1.40457
-0.483,-0.513967
-0.925,-0.894305
2.471,2.40673
-0.142,-0.115513
0.284,0.282297
-0.520,-0.308733
-1.128,-1.00149
-0.494,-0.531484
0.298,-0.0394981
1.124,0.915905
-0.237,-0.247653
-1.114,-1.1577
0.031,0.00994404
0.467,0.232369
0.391,0.368737
-1.328,-1.34807
-0.477,-0.514737
0.101,0.0722222
-0.343,-0.336888
0.371,0.381267
1.019,0.803079
0.496,0.3943
1.249,0.648312
-0.849,-1.0364
0.111,0.00378504
0.848,0.650696
-0.907,-0.944977
-0.262,-0.297724
-0.180,-0.188669
-2.010,-2.0814
-0.972,-0.972261
0.845,0.818961
-2.526,-2.60039
-2.315,-2.29609
0.565,0.570922
1.006,0.870395
0.357,0.340289
-0.020,-0.0171463
-0.812,-0.811396
-0.639,-0.679871
-0.015,-0.0480703
0.287,0.303411
0.357,0.22791
0.268,1.11795
0.012,-0.0409686
-0.253,-0.268773
-0.599,-0.498942
0.467,0.237404
-0.245,-0.540518
0.107,0.0700522
0.960,0.959205
-0.332,-0.31374
-0.051,-0.115598
0.241,0.211804
-0.721,-0.683464
0.708,0.826371
0.949,0.859325
1.220,1.15032
-1.155,-0.951084
0.121,0.134376
0.215,0.402885
-0.216,-0.00381599
-0.056,-0.0961571
-1.007,-0.917667
1.969,1.94983
-0.242,-0.133341
-0.054,-0.107648
0.323,0.333343
-0.078,0.0678959
-0.281,-0.274274
0.748,0.675556
-1.293,-1.34001
-1.341,-1.34617
-0.992,-0.978119
-1.265,-1.26981
0.705,0.835996
-1.109,-1.29319
0.133,0.145484
-2.505,-2.06926
0.744,0.742154
1.595,1.20138
-1.706,-1.66986
-0.503,-0.661843
0.184,0.251213
0.942,0.574143
1.128,0.811012
-1.173,-0.917084
-1.523,-1.01411
0.599,0.576431
1.073,0.925669
0.296,0.46408
0.625,0.657603
-0.297,-0.267392
-0.460,-0.461344
-0.754,-0.784667
-0.093,-0.240214
2.190,2.18627
-0.662,-0.594661
-0.538,-0.486066
0.824,0.794826
0.320,0.358225
-0.357,-0.121942
-1.670,-1.62002
-0.412,-0.38561
-0.348,-0.370553
-1.140,-1.14212
-0.360,-0.0508293
0.319,0.288947
-0.958,-1.17289
0.093,0.0813182
0.491,0.557562
-1.052,-0.942543
0.775,0.711242
-0.019,-0.0700157
-1.359,-1.39976
0.015,0.144296
0.536,0.521602
1.756,1.72935
0.497,0.442321
-0.469,-0.354582
0.849,0.924072
0.968,1.09259
0.671,0.421213
0.744,0.757329
-0.755,-0.737884
-1.241,-1.06924
-0.475,-0.507259
0.074,-0.0663285
-1.460,-1.43559
0.624,0.693128
-0.610,-0.610217
-0.169,-0.146395
0.090,-0.000895875
1.298,1.33829
-0.108,-0.05772
1.550,1.5593
-0.827,-0.836694
-0.426,-0.352723
0.065,0.0619769
0.230,0.259788
0.558,0.556131
-0.255,-0.234543
1.016,1.16604
0.338,0.324847
0.618,0.618039
-0.496,-0.51515
-0.208,-0.22601
-0.015,-0.065531
0.230,0.241859
1.403,1.46184
-0.693,-0.524557
-0.111,-0.165697
-0.555,-0.757809
0.450,0.349297
0.081,0.239058
-0.290,-0.260749
0.316,0.771861
0.731,0.72551
-0.244,-0.216883
-0.520,-0.554299
0.097,-0.0922345
0.258,0.250804
0.145,0.298362
-0.162,-0.117773
0.692,0.604336
1.549,1.49337
0.920,1.14999
-0.213,-0.300356
-1.188,-1.31378
-0.560,-0.583155
0.640,1.11697
-0.302,-0.423364
1.008,0.954785
0.340,0.339361
-0.458,-0.429561
-0.150,-0.182761
-0.059,-0.176877
-0.201,-0.304212
-0.314,-0.466864
1.918,1.65597
-1.630,-1.71932
-0.400,-0.165389
1.465,1.24064
0.027,0.0382985
0.890,0.48265
0.415,0.76283
1.041,1.00975
0.327,0.296647
-1.251,-1.02156
0.584,0.446396
-0.385,-0.297909
1.805,2.09254
-0.954,-0.7902
0.127,0.102327
-0.295,-0.295097
0.281,0.287506
-0.861,-0.745657
-1.312,-1.19263
0.608,0.586599
0.745,0.788111
-0.016,1.15178
1.086,0.988682
0.218,0.21061
-0.513,-0.566026
1.205,1.11055
-1.341,-1.32027
-0.013,-0.0552362
-0.663,-0.397447
-0.672,-0.698782
1.222,1.14944
1.479,1.52871
-0.109,-0.106125
-2.059,-1.95462
0.493,0.467189
2.273,2.2466
-0.343,-0.436237
0.411,0.188395
-1.663,-1.8208
-0.584,-0.543194
-0.202,0.193237
-1.156,-1.1775
0.040,0.0431103
-0.634,-0.977294
-1.641,-1.64119
0.298,0.153567
-0.206,-0.25476
1.847,1.86262
-1.305,-1.25616
0.154,0.556439
-0.885,-0.914893
-0.093,-0.368997
0.216,0.232944
-1.100,-1.10309
-0.895,-0.807622
-0.887,-0.931019
0.320,0.319995
0.341,0.341437
-0.635,-0.430271
0.732,0.644618
-1.132,-1.11575
-0.413,-0.492493
-1.256,-1.01178
-1.739,-1.79967
1.586,1.63891
-0.102,-0.107808
2.130,2.12751
0.530,0.611149
-0.659,-0.741636
-0.278,-0.151248
-0.221,-0.188692
0.088,0.12491
0.621,0.521129
0.512,0.511605
-1.444,-1.24905
0.559,0.579727
0.045,0.00478279
0.477,0.482984
-2.191,-2.12821
0.802,0.75124
-0.986,-1.08844
-0.521,-0.538333
0.031,0.134196
0.615,0.577952
-0.541,-0.443609
-0.275,-0.132925
0.121,0.0695374
0.349,0.276479
-0.381,-0.806738
-0.468,-0.485198
1.052,0.944745
-0.512,-0.522005
0.686,0.7615
1.163,0.96485
0.630,0.588849
-0.081,0.236408
1.407,1.04922
-0.275,-0.343997
-0.227,-0.24932
-0.233,-0.182264
-2.493,-1.61683
0.731,0.858284
-0.685,-0.647281
-0.907,-0.94784
-0.120,-0.130821
0.547,0.485734
-0.963,-0.965762
-0.254,-0.101355
0.188,0.276424
-1.326,-1.28756
1.056,1.05627
0.388,0.450627
-1.062,-0.956029
-0.131,-0.0705166
-2.230,-2.22835
0.647,0.708918
0.679,0.672673
-0.615,-1.08469
1.933,1.65614
-0.774,-0.779336
1.141,1.04716
0.937,1.02313
1.683,1.75435
-0.030,-0.131884
0.052,-0.126014
-1.951,-1.96945
0.043,0.0663148
0.464,0.6807
0.546,0.523921
-0.408,-0.437449
-0.902,-0.891775
0.071,0.00124889
0.739,0.727207
-0.233,-0.345271
0.318,0.141778
-1.728,-1.8044
0.140,0.160852
1.487,1.32784
1.180,1.58714
0.462,0.881283
0.451,0.555251
-0.565,-0.671793
0.606,0.693691
1.017,1.24598
0.695,0.682702
0.130,0.214095
-1.763,-1.69812
-0.272,0.18154
-0.215,-0.181188
-0.351,-0.317841
-0.890,-0.895179
-0.212,0.156575
-0.268,-0.316759
1.288,1.27091
0.131,0.35195
0.064,0.169615
1.301,1.30831
0.084,0.0793601
-0.138,-0.162433
-0.363,-0.474179
0.394,0.3268
-0.453,-0.143879
-0.414,-0.646392
-1.034,-1.03546
0.696,0.589626
0.332,0.74789
0.179,0.0693278
-0.400,-0.579468
1.127,1.1278
0.739,0.601098
0.965,1.0575
0.009,-0.0823834
0.047,-0.587345
0.334,0.0594894
1.006,1.2258
0.743,1.09636
-2.465,-2.5731
2.050,2.02692
0.540,0.571012
-0.596,-0.369517
0.476,0.540516
1.597,1.98416
0.057,0.0513378
-0.756,-0.745361
0.682,0.541074
-0.329,-0.272291
-1.559,-1.48062
-0.913,-0.915884
0.467,0.638302
-0.407,-0.132662
0.515,0.484484
-0.111,-0.190931
0.162,0.153125
-0.389,-0.663666
0.328,0.293839
0.390,0.292382
0.162,0.318457
-0.991,-0.896738
0.174,0.24943
1.426,1.40959
-0.290,-0.201477
0.915,0.90198
0.323,0.318441
-0.308,-0.300009
0.481,0.491303
2.069,1.99107
-0.594,-0.638416
1.038,1.19966
0.990,1.18655
1.337,1.23876
-0.539,-0.514224
-0.533,-0.546303
0.255,0.454019
1.203,1.27947
0.290,0.13932
0.891,0.555119
0.657,1.03158
0.214,0.341844
2.828,2.8305
-0.491,-0.604703
2.084,1.94389
0.403,0.189969
-0.246,-0.230107
-0.412,-0.454762
0.067,0.0113588
-0.180,-0.146569
0.274,0.195213
-0.280,-0.530177
0.409,-0.0161013
0.586,0.60995
0.962,0.972417
-0.079,-0.0893187
2.019,2.04315
-1.219,-1.05655
1.792,1.82475
-0.900,-0.787869
-0.345,-0.405695
-0.552,-0.51596
0.283,0.462928
-0.188,-0.400739
0.699,0.662819
-0.377,-0.205331
0.861,0.79562
-0.084,-0.0632426
-0.695,-0.908243
-0.912,-0.957071
-0.128,0.229137
-0.663,-0.615052
-0.154,-0.130453
-2.346,-2.39521
0.823,0.148095
0.698,0.741179
-1.172,-1.21038
0.761,0.774453
-1.015,-0.839315
-0.906,-0.831076
2.183,2.24242
-0.158,-0.215002
-1.103,-1.10823
0.173,0.146118
0.750,0.795037
0.178,0.226282
-1.262,-1.13176
-0.879,-0.890311
-0.555,-0.720035
0.527,0.544871
0.497,0.617277
0.151,0.260179
0.780,0.787479
-1.143,-1.14388
2.428,2.32964
0.775,0.793652
0.038,-0.203058
-1.723,-1.69366
1.528,1.54788
-0.553,-0.584521
0.175,0.124686
1.114,1.13219
-0.578,-0.330278
-0.746,-0.682366
0.301,0.33201
1.152,0.303678
0.912,0.895752
1.225,1.16827
0.882,0.856922
0.687,0.65683
-0.689,-0.815917
-0.686,-0.636355
0.127,0.181066
-0.042,-0.144904
1.558,1.59732
-0.981,-0.952368
-1.644,-1.61637
-0.486,-0.465888
-0.264,-0.30292
0.436,0.457529
-2.028,-2.08176
1.107,0.749801
1.127,1.08322
0.266,0.142801
-0.503,-0.309749
-1.045,-1.03747
0.180,0.191674
-0.921,-1.00168
-0.302,-0.661199
-0.132,-0.181113
0.421,0.404968
-1.239,-1.04997
2.242,2.25514
-2.245,-1.95641
-2.288,-2.26289
-1.835,-1.83491
-0.514,-0.294494
-2.465,-2.50582
0.901,1.18993
-0.807,-0.777238
0.832,0.905541
-0.686,-0.589642
0.808,0.793225
-2.410,-2.4855
0.684,0.522156
-0.795,-0.97861
-1.140,-1.13953
-2.291,-1.91285
-0.979,-0.938207
-0.357,-0.482631
-0.580,-0.521171
1.866,1.91047
-0.303,-0.81026
-1.229,-1.4158
1.463,1.49435
0.671,0.262771
-0.784,-0.773974
-1.054,-0.281928
1.138,0.866989
-0.423,-0.487591
-1.105,-1.03951
-0.541,-0.443235
0.561,0.444747
0.085,0.120863
-0.122,-0.137823
-0.230,-0.230082
-0.993,-0.765459
1.168,1.17825
0.157,0.0413954
-0.203,-0.101499
0.161,0.765172
-0.273,-0.0748049
-0.293,0.132766
1.083,1.068
-0.725,-0.731477
-0.148,-0.118881
0.788,0.774725
1.477,1.54362
-0.432,-0.449481
1.177,1.23291
-0.652,-0.910648
0.507,0.309146
-0.279,-0.693814
-0.776,-0.984805
0.709,0.651225
1.078,0.84325
-0.137,-0.15252
-0.772,-0.76917
0.440,0.459226
0.226,0.120167
-0.102,-0.0261522
-0.212,-0.213352
-0.608,-0.672557
0.071,0.060099
-0.485,-0.582609
1.055,1.04755
-0.521,-0.901283
-0.329,0.064487
-0.383,-0.456784
-0.902,-0.783273
-0.040,-0.00444302
-0.010,0.0267316
1.232,0.55265
0.183,0.23002
0.409,0.3135
2.134,1.86181
-0.642,-0.707918
0.307,-0.175426
-0.916,-0.991265
0.990,1.05996
-1.223,-1.16949
1.523,1.5299
-0.708,-0.705473
-0.393,-0.385813
1.392,1.32577
0.841,0.876636
0.190,0.223417
-1.516,-1.50244
-0.997,-1.11199
-0.240,-0.885644
-1.154,-1.1709
0.053,-0.0296366
-1.656,-1.88218
-0.944,-0.941424
-1.443,-1.42696
1.719,1.52299
-1.337,-1.13894
2.324,2.06347
1.074,1.03692
0.139,-0.507147
-0.456,-0.70724
0.785,0.989698
1.069,1.07951
0.571,0.722884
-0.537,-0.53043
-1.133,-1.12628
0.809,0.814074
1.532,1.49338
-0.175,-0.140948
-0.788,-1.088
-1.360,-1.34059
-0.027,-0.0276688
-1.486,-1.4693
-0.635,-0.808422
0.619,0.631634
-0.883,-0.789784
-0.980,-1.03873
0.509,0.85841
-0.287,-0.253796
0.736,0.573391
2.141,2.16488
-0.832,-0.658702
0.218,0.202029
0.785,0.772393
1.171,1.33515
0.175,-0.120425
0.015,-0.176541
-0.287,-0.326936
0.720,0.538655
0.486,0.506995
1.201,1.07099
0.327,0.31368
-0.745,-1.05966
-0.143,-0.152719
0.093,0.085732
0.890,0.867912
-0.329,-0.48433
-0.725,-0.614296
0.383,0.353794
0.042,0.460918
0.420,0.39362
-0.752,-0.760381
-1.278,-1.42226
1.869,1.84668
0.968,0.977857
0.429,-0.01455
-1.325,-1.33716
-1.241,-1.67153
0.955,0.865611
-0.178,-0.19423
-0.142,-0.135815
-0.194,-0.258325
-1.426,-1.4471
0.156,-0.0850257
0.441,0.254476
1.757,1.46361
-0.938,-0.997682
-0.854,-1.05717
0.040,0.0869659
-0.817,-0.851847
0.433,0.243856
-1.446,-1.39322
1.042,1.54936
0.424,0.45477
-0.529,-0.44449
2.018,2.13629
0.766,0.611709
0.637,0.605991
0.341,0.360513
-0.790,-1.32151
-2.401,-2.32588
0.126,0.317208
-1.857,-1.86167
-0.408,-0.0651122
1.411,1.32998
1.295,1.28955
-0.475,-0.591161
0.363,0.432205
0.557,0.613113
0.828,1.02708
-0.489,-0.702255
-0.096,-0.22247
-0.057,0.141982
-0.586,-0.627927
0.827,0.82878
-0.693,-0.739258
-1.900,-1.898
-0.062,-0.16832
2.573,2.58777
0.510,0.380625
1.136,1.03201
-0.497,-0.464445
0.984,0.988436
0.154,0.485108
-0.299,-0.207654
0.092,0.117237
-0.760,-0.554239
1.683,1.73757
0.582,0.656437
1.161,1.05146
2.379,2.30993
0.840,0.629375
0.708,0.72421
-0.139,0.0592592
0.795,0.73022
0.105,0.114712
-0.805,-0.786335
0.345,0.267209
-0.763,-0.625051
0.837,0.508168
-1.014,-0.887371
0.990,0.989063
1.335,1.38269
1.783,1.75443
2.111,2.09355
-1.048,-0.924839
0.587,0.504298
-1.103,-1.14678
0.044,-0.308519
0.658,0.786363
0.415,0.375494
0.897,0.576692
-0.881,-0.94149
-1.199,-1.43313
2.075,1.84034
-0.000,-0.0164921
-0.268,-0.270932
2.149,2.11781
1.121,1.07095
-0.216,-0.534654
0.477,0.744041
1.404,1.32578
0.188,0.205905
0.225,0.197375
0.529,0.443262
-0.962,-0.828997
-0.425,-0.4151
-0.060,-0.0822543
0.662,0.697494
1.116,1.11297
0.205,0.380341
-0.317,-0.305752
0.264,0.212833
0.869,1.19649
1.544,1.61862
-0.175,-0.152512
0.406,0.40083
0.702,0.916759
0.759,0.75888
0.284,-0.103217
-1.059,-1.0698
-2.816,-2.80864
-0.357,0.120554
0.611,0.566332
-1.187,-1.38427
-1.414,-1.36294
0.906,0.866417
0.572,0.584313
-0.052,-0.110144
-2.077,-1.9963
-1.449,-1.44467
1.457,1.55167
-1.360,-1.33533
0.868,0.955934
-0.287,-0.389912
2.232,2.16782
-0.873,-0.876055
0.300,0.208414
0.695,0.77711
0.601,0.500496
0.777,0.869992
1.488,0.987903
-0.970,-0.936691
0.456,0.251019
0.209,0.250789
0.746,0.751919
1.062,1.07295
0.047,0.0634054
0.094,0.129421
0.510,0.535482
-0.732,-0.876638
1.084,0.791353
-0.584,-0.611964
0.670,0.74845
-0.120,-0.16969
-1.542,-1.42202
0.242,0.324489
1.028,1.01963
-0.398,-0.391262
1.595,1.90766
0.332,0.493624
0.353,0.406783
1.043,1.22489
2.406,2.33028
-0.047,-0.0133707
-0.181,-0.304357
0.352,0.2168
-0.390,-0.822032
1.831,1.84358
0.711,0.770274
1.285,1.26238
-0.552,-0.528633
0.681,0.603683
-0.982,-1.02263
0.946,0.941808
0.051,-0.296646
-0.813,-1.20798
-2.007,-2.00892
0.977,0.986142
-2.536,-2.77332
-1.847,-1.91694
-0.190,0.0239958
0.882,0.812006
1.394,1.39648
0.002,-0.00567725
1.068,1.05295
-0.406,-0.410157
0.388,0.36584
1.784,1.75318
0.729,1.07163
1.194,1.48174
0.783,0.715203
-0.948,-0.937433
0.648,0.661186
-0.234,-0.00307806
-0.179,-0.184335
0.324,0.286821
0.791,1.16295
0.348,0.370106
0.584,0.631214
-0.628,-0.563399
0.483,0.57658
-0.974,-0.976597
0.410,0.711106
-0.976,-0.546194
-1.477,-1.58937
0.322,0.248819
-0.010,-0.00684965
-0.276,-0.683931
-1.057,-0.788059
1.388,1.38985
-0.116,-0.169681
-0.055,0.0647875
0.187,0.187058
0.094,0.0656969
-0.388,-0.371301
0.428,0.393653
0.856,0.856146
1.143,1.10391
-0.995,-0.994389
1.002,0.987692
-1.041,-1.05519
0.167,0.109058
0.416,0.442226
0.426,0.506964
0.675,0.618419
-1.848,-1.8823
0.409,0.415832
1.601,1.47712
1.790,1.67538
1.422,1.36155
-0.814,-0.966538
0.637,0.707755
1.111,1.37518
0.074,0.52252
1.161,1.15481
0.440,0.414793
1.189,1.12357
1.202,1.24304
1.100,0.911904
-0.018,0.060975
-0.049,-0.892564
-0.932,-0.916868
1.483,1.49749
-0.117,0.0150014
0.245,0.245372
0.028,0.17347
0.808,0.517229
-0.315,-0.318946
-0.512,-0.250182
2.586,2.8764
1.623,1.4568
0.886,0.908637
0.696,0.642166
0.631,0.568474
0.461,0.51388
-0.127,0.214339
-0.573,-0.619407
0.107,-0.0962803
0.174,0.166105
-0.033,0.0228264
0.205,0.773672
-1.089,-1.08151
0.904,0.761333
0.471,0.445239
0.516,0.734763
-1.759,-1.81246
-0.016,-0.00315719
-1.015,-0.97162
1.059,1.12763
-0.097,-0.199769
0.204,0.312937
-0.760,-0.919633
-0.064,-0.0410301
-0.025,-0.0112969
-1.816,-1.81324
-1.100,-1.37965
-2.166,-2.29648
-1.071,-1.05203
-1.563,-1.56328
-0.818,-0.853172
0.096,0.0435543
-0.550,-0.463591
-0.744,-0.75523
0.313,0.0948922
-0.039,-0.090623
0.569,0.611484
-1.732,-1.84864
-1.917,-1.73521
-0.645,-0.650034
-0.777,-0.634361
-1.033,-1.21871
-0.034,0.142639
-0.063,0.266741
-0.217,-0.254825
-0.637,-0.585736
-0.377,-0.3702
0.448,0.452282
0.642,0.673137
-2.285,-2.22381
-0.306,-0.305184
-0.889,-0.886957
0.101,-0.109481
0.730,0.843158
-0.679,-0.862813
-0.754,-0.630643
-0.148,-0.537026
0.196,0.198864
-1.434,-1.55335
0.499,0.423383
0.941,0.94405
-1.614,-1.26669
-1.978,-1.99832
-0.468,-0.243407
1.548,1.50366
-0.430,-0.467415
1.106,1.15913
-0.450,0.104507
-0.163,-0.103633
2.531,2.49841
0.504,0.0806946
0.771,0.724456
0.242,0.239514
-0.179,-0.623175
-0.231,-0.375948
-2.349,-2.0529
0.160,0.0894473
-2.044,-1.87832
0.656,0.442991
0.016,0.168584
0.973,1.03295
-1.134,-1.13271
0.755,0.536033
-1.243,-1.35408
0.388,0.513721
-0.275,-0.247077
-0.342,-0.236733
-1.002,-0.888694
-1.060,-1.14627
-1.578,-1.51946
1.535,1.57964
-0.766,-0.765293
1.029,0.957791
1.195,1.19267
-0.423,-0.384425
-1.094,-1.2075
1.355,1.21907
0.224,0.25724
-0.897,-0.872472
-0.303,-0.303968
-0.337,-0.331451
0.029,0.220529
-0.210,-0.246664
0.599,0.611329
0.368,0.152757
-1.395,-1.45408
0.612,0.696742
-0.542,-0.56262
-1.427,-1.89854
-1.083,-1.08697
-2.067,-2.02028
0.331,-0.0333904
-0.606,-0.604155
0.284,0.307789
0.081,0.402398
-0.089,-0.192723
0.489,0.509952
1.079,0.883707
-0.259,-0.358931
1.295,1.22537
-0.578,-0.12204
1.598,1.53746
1.119,1.13586
0.101,-0.0463315
0.215,-0.0879552
-0.744,-0.748969
-0.289,-0.62001
-0.136,-0.0922558
0.174,0.10367
-1.984,-2.15991
0.226,0.219987
-0.414,-0.358833
-0.972,-0.947677
-1.232,-1.33953
-1.395,-1.6021
2.001,1.99414
0.650,0.880642
-0.616,-0.601215
0.908,0.709647
0.460,0.490768
1.759,1.62949
1.142,1.12638
-2.345,-2.32953
-0.230,-0.246766
0.011,-0.685637
0.632,0.668276
0.093,0.102175
-0.346,-0.582786
-0.121,-0.122304
-0.266,-0.117624
0.279,0.338232
0.247,0.254911
0.039,0.0477822
-1.151,-0.23991
-1.579,-1.7111
-0.166,-0.168551
-0.462,-0.296053
-0.563,-0.479775
2.089,1.9536
0.105,-0.000734936
1.842,1.84891
2.127,2.15778
-0.195,0.190362
-1.066,-1.04677
0.796,0.725341
-0.743,-0.788237
-0.124,0.15893
-0.026,0.150602
1.113,2.08236
-0.104,-0.147575
0.587,0.460917
-1.091,-1.10743
1.146,1.09904
1.085,1.05007
-0.249,-0.248445
1.259,1.24179
0.912,0.80595
-1.141,-1.13518
-0.031,-0.0356034
-0.552,-0.735161
-0.064,-0.0488511
0.759,0.768502
-2.617,-2.66898
-0.821,-0.410441
-2.097,-1.97943
0.162,0.194273
1.033,1.13881
-0.214,-0.767855
-0.891,-0.884958
0.030,0.0336088
1.017,1.03023
-1.174,-1.14161
0.171,0.108301
-1.091,-1.0961
-0.794,-0.0726328
1.103,0.971065
0.189,-0.0871436
0.005,0.236307
0.704,0.720311
0.169,0.272997
0.521,0.622297
0.821,0.979801
0.938,0.932518
-1.092,-0.698564
0.400,0.260923
-0.105,0.00249604
-0.817,-0.778718
0.851,0.83938
1.719,1.69021
-0.060,0.00178721
1.029,1.08265
0.372,0.44294
-0.181,-0.324212
-1.533,-1.44353
-1.131,-1.14257
-0.198,-0.260678
-1.576,-1.64476
-1.350,-1.34233
-0.346,-0.33176
-0.966,-0.970489
1.273,1.29986
-0.975,-0.858721
-0.218,-0.176821
-0.969,-1.03114
0.210,0.0947133
-1.927,-1.90921
0.380,0.168226
0.492,0.446945
-1.233,-1.22828
0.304,0.321742
1.108,0.496709
1.188,1.23071
1.443,1.45945
-0.784,-0.807557
-1.560,-1.41166
0.050,0.050084
-1.179,-0.954186
-0.811,-0.639211
0.664,0.58176
1.048,1.20558
-0.585,-0.67383
0.103,-0.0681348
0.677,0.645638
-0.484,-0.799989
-0.973,-0.232231
-0.376,-0.358345
-0.188,0.138643
-1.300,-1.42956
-0.655,-0.661251
-1.461,-1.48022
0.088,0.102579
-0.603,-0.554029
0.030,0.245748
1.082,0.789517
0.656,0.823805
0.169,0.174275
-1.240,-1.32341
-1.669,-1.66749
0.138,0.395624
0.484,0.505411
1.435,1.34965
-0.721,-0.60682
-0.708,-0.711041
0.873,0.625986
0.072,0.102133
0.251,0.702619
0.514,0.502665
-1.039,-1.01764
1.536,1.56934
-1.399,-1.40425
0.192,0.514667
-0.129,0.748653
0.230,0.222914
-1.604,-1.26187
-0.082,0.177483
-0.151,-0.290837
-0.853,-0.852294
-0.261,0.124223
0.474,0.617027
0.410,0.462921
0.039,0.200086
-0.533,-0.551771
1.939,1.90397
1.071,1.12021
0.342,-0.311178
0.156,0.170162
-0.738,-0.755011
0.710,0.807199
0.284,0.254432
0.410,0.402333
0.341,0.35156
-0.288,-0.305413
0.612,0.782263
-0.241,-0.262613
-0.034,0.15087
0.201,0.420556
-0.041,-0.032062
-1.108,-1.10565
0.481,0.352171
1.057,1.03256
-0.531,-0.47828
1.512,1.50913
0.284,0.360323
-0.140,-0.131136
0.259,0.0396435
-0.139,-0.0469485
-1.154,-1.31904
1.260,1.28908
-0.840,-0.839399
-0.125,-0.125802
-0.758,-0.820515
0.895,0.894184
1.595,1.60339
0.284,0.312275
1.054,1.04285
0.374,0.552615
-0.468,-0.453362
-0.846,-0.857784
0.420,0.300145
0.104,0.444547
-0.176,-0.0980365
-1.077,-1.08502
1.057,1.09844
0.968,0.973863
0.846,0.839304
0.633,0.64678
-0.400,-0.340695
-0.388,0.498448
-1.778,-1.35243
-0.667,-0.662855
-0.691,-0.683378
0.368,0.367434
-1.096,-1.08964
-1.008,-0.980594
-0.019,0.00427087
0.934,0.909607
0.514,0.362676
0.008,0.00655919
-2.224,-2.26426
-0.564,-0.537762
-1.088,-1.08199
-0.849,-0.836469
2.092,1.94463
-0.649,-0.490872
0.373,0.413787
-0.374,-0.109223
-0.700,-0.670981
0.140,-0.00990233
-2.000,-2.06212
-0.361,-0.358015
1.110,0.959097
-1.186,-1.23099
0.344,0.467336
0.022,0.0558258
0.862,0.816659
1.072,0.924489
2.381,2.23029
1.625,1.62248
-0.043,-0.22437
0.248,-0.387565
-0.112,0.294424
0.093,0.0870216
-2.285,-2.39855
0.053,0.0979098
-0.144,-0.0119655
-1.676,-1.9103
1.568,1.17547
-0.440,0.549856
0.520,0.534765
0.648,0.638726
1.011,1.03882
0.267,0.217513
0.134,0.00703494
