n 10000, TimeSeries size 10000
0.554,50.6608
0.085,-154.323
1.910,185.202
-0.716,-67.1778
-0.436,-324.167
0.935,-64.4427
1.284,-440.105
1.051,-22.0122
0.077,-181.923
0.280,-121.66
2.563,-312.225
0.406,-127.605
-0.563,87.2694
-0.787,190.111
-0.222,78.2912
0.670,57.4189
0.584,-60.5396
-0.101,-45.7628
0.481,11.1662
1.162,-233.99
-1.132,460.773
-0.607,44.3949
0.366,33.764
-0.182,-60.4609
-0.700,-277.062
0.290,44.1189
-1.498,166.883
0.171,116.792
0.971,263.743
1.757,-244.238
1.141,270.979
1.863,224.547
0.966,149.852
1.439,-77.1196
-0.439,72.6635
-0.651,153.795
-0.736,212.777
0.003,53.7493
1.702,4.59445
-0.692,136.048
1.561,-375.005
-0.382,-308.594
-0.282,-105.368
0.092,187.158
0.637,-39.0447
-0.732,-87.0343
-0.182,155.502
-0.365,100.915
0.119,-135.793
-0.128,209.378
1.152,-48.3325
-0.083,507.711
-0.164,326.252
-1.480,164.936
-0.162,166.857
-1.121,-349.91
-1.698,425.679
-1.198,189.628
0.474,-95.5026
1.264,26.4466
0.198,-292.152
0.519,37.6968
1.024,63.6103
-0.058,465.812
-0.242,-179.138
-0.201,-70.8985
-0.670,-138.527
0.612,551.17
0.796,-410.982
-0.750,278.792
1.242,-150.967
-1.912,-166.018
0.920,-414.193
-0.525,-5.62569
-1.797,9.13106
-0.436,136.08
0.895,-89.6685
-0.927,23.4371
-0.055,-294.024
-1.186,167.634
-0.509,165.154
0.265,144.388
-1.479,346.033
-0.015,305.66
0.139,-67.9913
0.610,-211.429
0.022,12.2217
-0.295,106.548
-0.263,118.09
-0.643,-56.1127
0.798,-186.114
-0.414,-287.186
-0.679,215.432
-0.533,352.971
0.929,5.65228
1.360,-194.541
0.770,-268.484
1.519,-118.255
-0.750,96.5952
-0.498,-192.858
-0.961,271.325
0.558,-328.877
-0.450,36.9091
0.401,103.807
0.978,42.0387
0.483,-85.532
0.669,-275.187
-0.630,22.8836
-1.752,188.252
-1.021,-6.90774
-1.507,163.747
-0.723,88.7109
1.144,-34.5757
1.865,-362.532
0.437,22.1824
-2.103,232.848
-0.174,42.4141
-1.138,48.0367
-0.249,154.095
-0.374,60.8241
-0.640,538.342
-1.317,167.583
-1.145,111.334
-1.117,122.217
-0.816,99.6807
0.830,22.9476
-0.240,222.161
-1.324,-41.9024
0.526,239.505
-0.234,-4.70055
1.049,210.644
0.171,-178.982
0.270,-315.045
-2.323,62.8918
0.062,42.5684
-0.695,-234.446
1.532,-291.583
0.088,-121.335
-1.094,-137.401
0.100,-96.3943
0.293,74.3319
0.016,189.815
1.764,-45.6661
-0.708,100.426
-0.727,-60.2342
1.266,-411.514
0.118,-365.963
-0.147,-216.855
0.520,1.82113
1.296,-664.656
-0.011,288.695
-1.181,171.539
-1.165,96.1058
0.144,-75.3061
0.396,309.181
0.143,-67.4091
1.080,-179.912
-0.307,203.892
1.290,-38.2966
0.065,-252.282
-0.839,-30.3862
0.794,270.147
0.813,-273.268
-0.406,32.7799
-0.103,151.448
-0.761,16.8742
0.527,52.2324
-1.028,243.882
-1.114,164.807
-0.158,-104.683
0.155,334.146
-0.362,146.87
0.435,127.277
-2.058,-64.6495
1.637,192.668
-0.573,-123.647
1.139,-135.766
1.855,1.14947
0.566,128.786
0.406,301.792
0.811,-400.433
0.432,-305.939
1.136,-97.578
0.963,-230.043
1.808,-22.3304
-1.007,-75.8839
-0.332,251.689
0.638,-23.0294
0.795,195.918
-1.969,263.619
-0.283,425.062
0.158,170.722
-0.176,-84.3046
1.623,-91.9683
-1.629,132.464
-0.279,10.2387
0.603,134.975
0.670,-111.66
-0.784,243.518
-1.713,-102.497
-0.400,169.111
0.906,-193.216
-0.329,131.723
0.902,-198.242
-0.446,-82.9383
-0.189,-13.0749
0.759,-147.085
1.238,84.7013
0.684,78.4826
0.633,-83.2186
-0.535,137.438
-0.647,8.27583
1.385,-46.0494
1.029,-598.835
-1.077,-71.232
-1.806,386.011
0.226,43.8817
0.409,-17.3639
0.307,-278.354
-1.281,380.285
0.158,-17.8456
-0.340,-148.758
-0.731,287.349
-0.304,94.6131
-0.007,44.1489
-0.580,3.01236
0.178,-493.518
-0.387,105.082
0.227,107.489
-0.825,-50.5003
-0.574,216.567
-1.251,6.70946
0.136,-115.751
0.355,171.76
-0.185,75.1421
0.354,192.682
-1.351,-140.911
-1.048,-7.99923
-0.758,-130.185
-0.418,2.87288
-0.165,-361.437
-1.011,-312.057
0.234,256.071
0.779,-372.66
0.618,-316.027
0.265,-104.754
-1.191,173.686
-1.666,-77.7742
-0.226,380.998
-0.613,59.1819
1.621,-255.005
0.179,-44.7555
0.014,14.0493
-0.802,-28.2257
0.320,22.2218
0.153,-132.726
0.594,-188.366
0.095,40.861
-0.776,-77.3433
-0.987,-67.8577
-2.046,40.7399
0.793,-53.6676
-0.697,-96.4619
1.210,-258.003
1.099,-38.5277
2.383,-137.129
-0.536,45.562
-1.306,-118.485
1.135,204.87
0.999,-91.5083
-0.655,437.509
-1.288,79.0403
-1.246,-21.3393
0.938,180.61
0.415,-183.461
-0.667,-388.867
-0.498,109.762
-0.264,104.534
0.211,289.598
0.077,90.396
-0.300,284.946
-0.150,-37.1375
0.716,-266.769
0.443,-351.97
0.192,347.169
-1.408,162.471
-0.387,166.686
0.797,188.023
1.126,-470.378
-1.718,-77.3619
0.417,-169.504
1.711,-309.588
-0.814,-90.9555
1.182,-32.1246
-0.216,204.026
-1.067,278.059
-0.490,169.824
0.116,406.532
-0.817,36.1799
-1.652,88.8126
0.224,236.414
-1.224,299.295
-0.165,163.097
1.105,-181.015
0.547,-360.675
1.137,-510.029
0.541,-22.9094
3.118,-0.654917
-1.119,229.848
-0.240,79.4181
-1.252,-263.383
-1.572,-31.2399
2.018,-91.148
1.060,-205.837
-0.074,-268.625
1.201,-279.156
-1.482,-87.4556
1.021,-331.741
0.022,161.505
-0.029,2.16413
-1.246,15.584
0.811,-45.3663
-1.055,-375.39
-0.081,34.1314
0.129,162.634
0.293,-53.1178
1.134,282.112
-1.116,463.236
-0.459,404.108
0.269,210.305
-1.148,90.5328
-1.046,292.247
-0.713,-165.283
-0.534,21.0263
-0.247,28.1837
0.874,162.799
0.312,-297.794
-0.475,238.375
0.292,132.353
1.686,-372.775
1.929,-75.8211
-1.285,-151.459
-0.683,331.489
0.327,48.1522
-0.239,-159.678
0.118,54.4354
0.476,221.242
1.564,111.85
-0.332,-87.9504
0.386,35.0376
-0.902,-111.763
-1.145,233.284
0.372,-19.0799
0.466,-467.643
-0.952,45.2613
0.906,-138.292
0.032,27.3241
-1.254,-48.1645
-1.033,141.408
2.346,-459.568
-0.312,38.7539
0.706,48.6326
0.444,-97.6165
0.567,4.94234
0.478,-298.17
-1.194,126.305
1.080,570.113
0.391,-157.505
-0.536,-74.3747
-0.617,-9.6512
0.315,-287.713
-2.033,-143.561
1.436,-48.791
-0.759,97.5349
-1.134,-0.486292
-1.084,-10.9547
0.308,416.551
-1.783,291.187
0.733,156.76
0.205,474.517
-0.902,-10.6947
-1.019,158.166
-0.214,-147.267
0.282,211.293
-0.424,300.931
0.189,-395.745
1.558,52.8993
-0.697,145.138
-0.013,-112.459
0.205,59.8257
0.904,-82.8279
-1.251,197.798
-0.209,-41.528
0.429,109.9
0.656,21.5773
0.030,260.153
-0.871,264.617
0.709,223.854
-0.022,38.1918
-1.109,265.949
-0.395,189.094
2.103,-117.769
-0.607,-290.827
-0.284,1.30216
-1.088,265.459
-0.567,302.051
0.405,65.6009
-0.500,-263.634
0.540,17.3849
-1.434,144.057
-0.235,60.6297
-2.081,425.155
1.753,-551.487
-2.688,-33.9433
0.984,598.309
0.156,-145.572
-0.106,168.351
-0.974,-176.006
-0.736,96.2901
-0.022,181.72
-0.702,774.653
0.377,-380.643
-0.820,30.9151
-0.802,279.831
0.591,-368.653
-1.439,357.274
-1.651,406.52
1.054,-422.808
0.789,72.8787
1.260,-236.353
-0.875,-114.684
0.970,474.292
-0.329,75.3328
0.514,-107.868
-0.861,-66.2754
1.680,-305.683
-1.131,-6.63178
1.685,-425.235
0.760,-311.347
-1.577,256.701
1.104,-230.626
-1.020,9.81493
0.524,-258.44
0.344,-200.901
0.259,8.31291
-0.293,184.598
0.047,-146.122
0.385,26.422
-0.371,80.7337
1.120,-24.8479
-0.320,87.9096
0.760,-117.264
1.281,-381.859
0.414,119.018
0.202,-358.148
0.872,-142.951
1.170,-25.9375
-0.474,-90.9503
-0.315,-97.8505
1.178,-190.024
-3.141,39.228
0.265,-4.22809
-0.968,199.69
-1.046,419.146
0.985,-6.00382
1.957,-290.569
0.367,-336.069
0.400,-29.6317
0.192,-245.041
-0.430,-73.1842
-0.157,129.025
-0.002,54.3022
1.730,-287.178
0.141,-550.667
0.762,161.194
0.275,-119.594
-0.943,-128.357
-0.719,160.534
-0.604,-75.8673
0.694,194.374
-0.955,75.2388
0.189,-252.891
-0.120,212.84
0.460,-187.341
0.048,7.59273
0.130,-94.2184
-1.321,-167.642
-0.151,347.698
1.196,33.7345
-0.882,67.0521
0.338,379.347
-0.349,160.813
0.584,-92.8087
2.647,75.1929
-1.185,-59.7941
2.108,-16.2688
0.432,-138.951
0.774,125.446
0.718,-16.7311
1.515,-139.188
-0.069,-109.041
-1.138,271.349
0.584,-297.841
-1.445,287.504
0.692,-739.614
0.375,407.214
-0.108,-139.11
-0.101,501.94
-2.482,292.828
1.059,-320.279
0.105,393.208
1.503,-130.838
-0.131,439.676
2.021,-290.29
1.506,-239.501
0.650,-578.724
-1.903,498.635
1.261,-206.578
-1.373,-106.62
-0.414,-200.22
-0.483,117.923
-1.405,-34.5644
1.489,19.2354
0.844,-76.2847
0.505,153.133
-0.482,2.66379
1.818,66.305
-1.150,113.399
0.088,93.8818
0.204,-135.311
-2.086,297.349
0.550,-83.7614
-0.292,-161.298
0.878,151.113
0.082,37.4076
-0.819,240.025
1.037,192.52
-0.610,88.7826
1.272,-477.638
-1.496,302.334
-1.002,131.064
-1.776,299.301
-0.948,9.31446
-0.357,127.001
0.508,701.284
-0.519,-112.378
0.172,179.068
1.167,-182.07
-0.343,269.565
0.629,-164.198
-0.158,-291.4
0.531,-67.1984
0.967,-23.4461
0.192,-66.7312
-0.162,-43.9233
1.022,-112.71
-0.879,53.9047
1.177,-132.127
1.119,276.992
1.210,183.677
-1.585,-237.155
0.025,58.3388
-0.604,-71.5965
-0.462,-293.389
-1.207,323.775
-1.055,424.019
-1.078,-86.8889
1.006,-268.746
-0.435,239.947
-0.191,429.494
0.301,151.616
-0.058,35.1131
-1.810,127.971
0.133,-258.919
0.394,435.938
0.598,245.468
0.411,-108.452
0.492,-372.661
-1.033,339.092
-1.380,349.709
0.831,226.443
1.687,179.851
0.072,126.371
-0.532,103.282
0.133,84.7131
1.533,36.8589
-0.945,-79.4559
0.617,-184.444
0.503,-391.759
0.586,-48.2314
-0.819,74.7814
-1.388,-191.161
1.266,5.2197
1.378,46.6854
-2.309,-201.344
-1.812,-49.4551
-0.753,121.506
-0.308,28.0275
0.149,-272.572
-0.409,126.374
0.723,225.485
-0.079,15.2094
0.465,-309.305
-1.198,-371.758
-0.909,-197.5
2.224,-229.877
-1.624,116.084
0.732,148.689
0.938,611.707
0.711,-69.5878
-0.307,-91.0547
0.747,254.313
0.349,-319.115
0.878,-84.5545
-1.252,-179.726
1.389,-210.587
-0.430,436.622
0.399,-178.714
-0.891,-357.586
0.247,-154.392
-0.001,-29.4423
0.564,279.295
-0.308,-214.195
0.285,-248.316
0.452,29.4966
-0.476,242.748
-1.469,58.3136
-1.284,113.609
-1.555,15.9384
1.410,-175.56
2.517,-207.384
-2.123,223.695
1.169,-68.4693
0.085,467.323
-0.919,523.74
0.855,-374.962
-0.620,-64.9623
-1.222,-1.93246
0.083,-340.417
0.291,510.791
-1.645,541.936
0.891,-26.143
0.103,-260.159
-1.563,-172.457
1.590,-267.348
0.904,-141.637
1.999,-437.937
-0.414,-34.9652
1.240,178.589
-1.176,213.299
0.586,-155.505
-1.232,172.637
0.382,92.795
-1.039,212.872
-1.470,-15.3041
-0.349,0.747323
-0.845,46.5177
-1.653,-54.9923
0.304,-273.936
-0.675,-164.979
2.092,-75.5176
-0.331,102.271
0.714,69.2703
-2.267,235.471
-0.520,9.74503
-0.194,41.9928
0.696,-294.728
1.665,-31.308
-0.742,80.4445
1.406,-246.417
-1.181,-87.401
-0.500,-225.025
-1.790,347.422
0.771,78.4478
-0.539,234.431
-1.018,-21.2161
-0.074,-106.696
-0.490,-4.32376
1.565,-180.142
-1.715,458.498
-0.858,188.421
0.504,125.192
-0.560,6.8368
1.631,-238.359
0.313,-225.298
0.667,125.253
0.166,-142.402
-0.590,-100.723
-1.932,302.904
0.325,199.428
-0.248,-142.02
-1.018,316.614
-0.590,-21.3952
-0.314,-33.1384
0.847,-12.6056
0.300,-37.1006
-0.015,-29.1583
0.191,103.999
1.227,-58.0996
-1.138,104.312
1.450,165.127
-0.118,42.391
1.096,71.1346
-0.043,43.731
-0.043,30.8496
-0.123,171.54
-0.278,220.41
-0.560,308.752
-2.093,401.556
0.784,-89.1688
-1.791,328.908
-0.285,51.977
0.646,8.77842
1.682,-126.352
-0.807,-3.78199
0.628,-28.9438
0.457,412.036
-0.060,-50.0417
-0.519,-150.784
-1.297,-172.861
0.450,-117.04
0.814,8.48244
2.145,-107.951
1.052,-12.1535
1.481,37.506
-0.957,241.586
0.565,-613.688
-0.488,-114.649
-1.427,-26.924
-0.910,341.314
-2.617,41.1611
1.716,-145.513
1.443,-266.895
-2.585,114.799
-0.627,-79.0905
-0.698,-192.933
-1.000,-48.754
0.334,-84.781
1.059,151.824
-1.058,19.2639
-1.182,277.447
-1.022,-127.483
0.799,8.21254
0.003,286.187
0.600,-3.91772
-1.554,5.20016
0.070,-201.378
-0.900,-55.5645
1.441,-142.559
-1.074,439.368
-0.117,151.443
0.789,179.757
-0.089,-79.4876
-0.267,-41.3466
-1.634,330.933
0.693,-139.472
-1.162,344.49
0.058,-366.485
2.032,-101.915
0.721,314.329
-0.286,-29.2579
0.700,-50.3309
0.136,-124.426
0.207,-583.345
1.183,-397.872
1.005,-97.9195
-0.428,-22.8444
0.188,123.562
0.917,-22.8169
0.879,-296.195
1.576,-38.6878
-0.105,457.136
0.012,-24.3497
-0.871,-147.763
-0.014,-227.148
-1.782,162.762
2.278,-516.756
0.779,46.7778
-1.787,183.86
-1.842,-6.82339
0.815,-50.9181
1.117,-105.387
0.255,-371.242
-0.226,-229.531
-0.183,53.4148
0.151,-90.0911
-1.086,-90.351
-0.560,339.268
-1.863,-124.459
-0.588,129.225
-0.207,335.244
-1.089,-170.568
0.267,-15.105
-0.452,-62.6771
0.305,257.138
-0.188,131.146
1.899,-467.281
-0.415,229.922
-0.064,-5.08294
0.068,-83.8903
-0.183,-329.994
-1.506,285.397
-0.275,86.4052
1.726,14.0372
0.893,-142.205
-1.095,-567.463
0.372,-136.191
1.056,-65.94
-0.561,179.094
2.394,-28.8951
0.116,-10.1578
0.995,-62.4101
-1.375,-23.7192
0.303,225.14
0.924,-144.277
-0.210,316.292
0.882,311.582
0.092,-30.5063
-1.306,360.386
0.254,182.912
0.020,-126.757
0.332,-373.331
-0.395,-271.542
0.358,-96.8438
0.259,35.8822
0.868,70.1139
0.061,229.034
0.167,96.005
-0.450,188.67
0.797,-144.388
0.814,339.52
-0.398,157.827
0.771,202.902
-1.418,21.0072
-2.459,48.4189
-0.096,92.7551
-0.183,176.076
0.408,-134.213
0.211,49.089
0.132,-90.6687
0.296,296.16
0.552,-219.232
-0.204,-204.096
-1.785,464.381
-0.464,304.457
1.154,-32.189
-0.154,57.4305
1.653,-118.479
-0.160,-23.173
-0.770,-277.673
0.296,110.194
0.005,357.808
-0.630,-24.4088
-0.080,263.931
-0.472,303.545
-0.852,-108.343
0.050,429.318
0.166,148.621
-0.971,639.263
-0.208,305.702
0.388,213.662
-0.132,-261.871
0.336,75.9468
0.166,-191.568
-0.388,-6.06826
0.570,203.645
-0.967,294.768
-0.283,-41.6373
-0.162,-35.1188
-1.025,368.005
1.565,-213.133
-0.244,-52.9575
-0.554,416.442
0.315,-19.4064
0.528,33.6413
-0.095,145.301
-0.314,603.19
1.887,-335.082
-1.129,917.815
-1.450,-4.86063
-0.064,-322.919
0.142,116.35
-2.144,93.8358
-0.336,-272.939
2.231,-57.8676
0.572,139.77
0.227,78.4803
-0.224,-97.9053
-0.129,-326.58
-1.391,-28.3598
0.317,116.393
-0.971,61.6943
0.280,100.832
0.569,215.989
1.879,-195.349
1.233,-259.544
0.470,-61.6975
1.046,208.816
0.280,-118.213
0.299,32.5967
-0.360,-45.3579
-0.302,-65.5679
-1.503,382.905
-0.901,-172.689
-0.377,-202.754
0.746,-305.814
-0.541,29.5633
1.606,44.5547
0.344,121.967
0.497,-280.478
0.488,-41.1373
0.744,-136.152
-0.931,80.7433
-0.434,12.123
-0.899,-15.5082
0.748,-321.978
-0.606,499.975
-0.644,240.581
0.744,-236.56
0.881,-267.502
-0.338,269.88
0.162,-121.968
0.063,114.632
1.140,-19.9667
-1.490,36.7722
-1.670,-72.7826
-2.068,200.373
-1.234,198.956
-0.642,291.668
-0.256,288.854
0.397,205.751
0.522,106.449
-0.217,-156.665
-1.043,259.789
1.068,293.729
1.128,145.626
-0.363,-202.504
-0.716,177.567
0.277,-209.199
-0.116,-33.2078
0.363,-470.72
1.414,-126.942
-0.754,187.911
-0.140,-176.092
-2.059,-81.8029
0.084,-90.2732
-0.934,-251.301
-0.722,278.953
-1.012,95.1315
-0.737,-228.155
0.788,-117.253
-0.977,290.826
-1.580,101.935
0.409,331.897
0.800,-217.994
0.440,-52.8333
-1.758,335.922
-2.431,292.202
-2.229,-114.606
0.968,118.998
0.234,157.781
-0.208,40.7063
-1.048,-22.8185
1.029,-98.2541
-2.179,437.909
0.412,-105.304
-0.732,-100.147
-0.023,318.672
-0.111,58.2119
0.194,-200.794
-0.123,-190.085
-0.366,-354.379
0.630,12.1649
0.770,157.417
1.788,-105.654
0.134,-157.548
-0.848,-180.243
-0.314,75.0512
-0.882,300.715
-0.130,-106.368
-0.888,135.89
0.073,6.18541
0.988,-33.636
0.785,104.884
-0.289,461.76
0.342,166.137
-0.435,67.3039
0.339,16.239
1.597,-460.904
-0.901,416.852
-0.583,-205.563
-0.150,-257.11
1.965,51.0477
0.991,55.9205
-1.273,419.637
2.731,-325.065
-1.427,239.662
-0.131,345.501
-0.786,-99.6065
-0.714,-165.478
-0.412,-81.0316
-0.293,115.221
-0.642,24.3055
-1.305,7.14145
1.629,8.25572
0.779,39.1964
-0.289,-466.33
0.715,-1.27045
-0.203,374.439
-0.836,226.515
0.014,69.3709
0.673,-172.756
0.632,40.4838
0.470,234.681
-0.052,58.0054
-0.230,674.077
-1.267,77.3708
-0.080,-17.9283
-0.842,-78.0399
-0.077,-29.1915
-1.224,-137.587
-1.116,16.1899
0.436,182.445
3.198,-307.398
0.053,-162.663
0.030,201.25
-0.437,-109.029
1.474,-103.951
-0.429,-15.3899
-0.029,-183.975
-2.254,16.1664
0.910,-80.1193
1.003,-44.477
-0.021,-60.6177
0.477,167.226
0.849,362.476
0.235,29.2044
-0.166,-370.306
0.739,4.83374
1.500,-384.67
-0.289,-42.1829
0.450,-8.75995
0.394,141.257
0.906,-308.749
-1.021,83.8118
-0.376,150.043
2.220,-401.893
0.684,-186.167
0.238,-196.762
0.370,-18.5481
2.527,-541.471
0.958,118.595
0.438,-13.3255
1.162,-5.67029
0.496,39.6958
-0.108,-111.758
-0.212,261.74
0.028,-346.801
-0.239,44.1999
-0.585,-27.5333
1.118,356.672
-0.735,-24.2529
-1.431,193.198
0.089,48.9471
-1.925,234.974
0.891,-441.823
-0.693,312.177
1.069,391.075
0.014,-16.9884
-1.360,292.587
-1.292,-32.5718
-0.883,252.153
0.122,-15.7433
-1.828,-33.9101
2.692,-365.898
0.272,-187.599
0.257,-168.825
-0.847,-635.531
-0.177,-72.1898
0.628,-282.656
-1.654,263.025
0.338,662.457
0.648,-190.843
0.246,212.956
-0.094,-403.076
0.930,209.397
-0.884,-337.797
-0.834,-526.953
0.961,24.9332
-0.814,-172.92
-0.420,28.2134
-0.868,-4.98839
-1.460,-52.9007
-0.577,-8.27473
-0.802,-50.5998
0.435,-42.1783
-1.038,-5.48472
1.480,16.7274
0.765,-244.107
-0.099,-99.0466
0.749,83.9486
0.178,207.914
-0.483,-25.8804
0.188,-226.431
-0.587,-180.113
-0.531,24.4027
-1.801,216.755
1.830,-224.74
-0.197,405.919
0.452,-382.849
-1.087,230.392
1.474,-101.208
-1.240,-59.1454
0.799,493.486
1.933,-17.4881
0.246,-306.849
0.150,22.4246
0.156,-257.737
-0.685,6.414
0.769,110.207
-1.730,77.7209
0.321,-133.486
-0.695,21.3548
0.054,-195.649
-0.089,-112.81
1.026,5.72635
0.328,-4.25741
0.438,-78.4583
0.367,36.735
0.448,254.609
0.271,151.674
-0.928,-21.7348
0.341,168.022
-1.499,14.6807
-0.234,-62.2261
-0.082,-316.029
-0.511,59.9476
-0.510,9.60248
0.275,53.5047
-1.787,33.2758
-0.429,-52.6521
0.455,-285.277
-1.533,-22.6856
-0.038,-438.706
-1.361,-18.6341
0.549,-1.83591
-0.564,122.954
-0.902,186.643
-0.019,172.981
-1.048,-85.4521
-0.364,-262.185
-1.379,115.368
0.234,171.887
0.755,652.659
0.409,-413.686
-0.270,34.0578
0.425,-184.237
-0.938,63.3969
0.854,-233.774
0.093,256.735
0.421,-61.3551
-0.228,590.923
-1.756,364.592
-0.019,-231.81
-0.696,-43.6303
-1.254,172.975
0.358,-271.71
-0.263,141.79
-1.015,387.227
-0.607,-22.4695
-0.089,-38.6694
1.574,148.064
1.633,-325.983
-0.031,-181.558
-0.679,-288.52
1.557,-568.682
-1.692,-270.016
-0.679,-212.658
0.485,171.228
0.327,60.2728
-0.223,255.837
1.659,66.2475
2.133,46.073
-0.098,-39.4826
1.140,-193.153
-1.197,-48.9409
0.458,-228.952
1.927,-712.267
-2.623,844.893
0.504,-158.437
0.979,139.379
-0.425,-251.761
1.744,78.3568
0.542,-145.75
-1.282,442.381
-0.045,-133.113
-0.206,-197.477
-0.910,207.955
-0.931,441.974
0.603,189.439
-0.467,365.519
-1.074,32.3889
-0.892,-191.63
-0.906,524.727
0.135,84.0967
-0.719,303.734
0.274,62.5321
0.087,126.245
1.680,-127.143
0.072,-185.974
-0.431,232.064
-0.713,57.8263
-0.580,309.885
0.039,-123.567
0.649,-239.378
1.663,129.459
-0.407,55.5611
1.306,-186.579
-1.290,238.566
0.986,140.041
1.412,-514.478
1.278,-172.133
-0.057,86.014
0.708,73.3671
-0.019,-241.513
-1.341,238.892
0.277,60.6903
-0.571,-124.057
-1.471,127.243
0.993,-357.783
-0.250,36.0996
0.850,-119.444
-0.949,-26.4975
0.820,324.916
0.668,20.9461
0.147,86.2358
0.426,-215.826
-0.767,98.1561
-1.115,200.871
-0.785,257.296
0.682,199.904
0.311,172.307
-1.125,15.2671
-0.432,166.41
-0.810,0.201162
1.765,-217.522
1.322,-139.56
1.512,-484.269
0.935,81.2858
0.087,235.012
-0.101,389.585
0.533,-389.948
0.569,185.983
1.245,-251.206
0.215,78.1107
-0.373,-32.543
0.686,-463.71
0.987,-2.52164
0.370,269.425
-0.669,-31.72
-0.927,50.4791
-0.663,-26.7855
-0.611,414.009
0.428,206.315
0.049,-254.849
-0.366,184.93
0.844,181.382
-0.023,16.6624
-0.166,121.485
0.518,-82.038
0.940,-402.017
-0.061,-26.8835
1.596,-37.7012
0.631,303.605
0.603,89.5699
-0.918,208.916
-1.086,166.099
1.084,348.188
-0.111,145.024
2.005,-406.726
1.169,-28.9169
0.027,292.193
-0.357,-223.476
0.306,-55.8894
0.729,-394.326
-0.342,-47.1181
1.436,-15.2564
0.115,-288.938
0.316,-40.4635
-1.357,-66.3029
-0.550,-33.4432
-0.493,142.944
1.263,-421.697
0.637,235.014
0.443,41.4965
-0.840,29.0654
-0.608,86.7045
-1.565,-8.29327
0.322,-125.22
-0.129,304.809
0.111,-159.854
0.191,150.849
-0.119,267.539
-0.513,-158.841
0.032,2.45356
-0.240,-148.625
-0.828,-134.077
1.018,-115.603
-1.618,246.081
0.651,-18.6021
0.476,249.595
-1.394,18.9059
0.956,-23.5571
1.529,-239.54
0.079,182.409
-1.709,175.734
-0.207,131.977
-0.273,265.507
-1.724,422.901
0.795,186.294
-0.802,1.23512
0.392,-267.669
-1.115,4.95504
0.170,236.792
0.910,-207.371
0.577,-254.045
-1.816,-90.7596
-1.752,102.213
0.087,-177.134
0.497,93.1573
-0.381,-156.197
-0.998,-116.556
-0.382,-190.584
2.252,-140.379
-0.436,-216.993
-0.064,-50.5682
-0.844,127.669
-0.240,-99.8928
0.075,149.489
-0.080,176.803
0.671,-304.663
2.464,-133.149
-0.223,-75.0771
-0.469,-164.144
-0.265,-132.728
-0.160,-232.825
-0.181,-227.245
0.170,132.366
0.850,55.9411
-1.674,39.7468
-0.448,16.6031
-0.911,338.757
-0.154,455.489
0.227,-161.757
-0.631,46.6156
-0.998,44.5117
2.012,-100.037
-0.318,73.3332
-0.503,10.3205
-0.972,-237.357
-2.261,28.3869
-0.162,-121.684
0.782,-277.307
2.280,-213.126
1.026,80.1506
0.059,-88.307
-0.225,-102.527
1.352,-102.045
0.812,-176.28
-0.027,-4.06665
-0.395,-129.144
0.432,-188.167
-1.039,-228.252
0.785,108.95
1.106,266.783
-0.336,103.3
-0.626,-82.1186
0.801,51.8735
-0.657,-82.6166
-1.218,235.289
1.358,267.492
0.108,-118.034
-0.311,32.0808
-0.032,-286.397
-1.877,63.7561
-0.507,222.753
-0.330,37.9542
0.924,-0.470981
-0.427,75.2298
-0.055,438.162
0.922,-30.7453
0.154,-14.5178
-0.446,9.4998
-0.810,279.317
-0.617,-270.969
-1.021,-126.804
0.427,-289.024
-0.678,-236.178
1.452,-482.429
-0.324,209.277
-0.143,197.899
0.261,76.9502
0.270,-95.4058
0.764,-326.341
-0.375,52.7383
0.012,190.239
-0.627,381.472
0.969,-128.334
0.546,-45.7377
1.951,-234.177
-0.318,70.6685
-0.876,161.017
-1.572,84.5397
-0.003,-82.3748
0.210,80.5785
-0.799,109.126
1.055,191.345
1.284,-111.616
0.375,256.848
-0.607,450.308
-0.131,142.398
1.243,-362.594
-0.745,-70.4708
-0.194,174.901
-0.155,216.196
0.889,56.8264
1.692,-251.722
0.489,73.5329
0.906,-310.06
-0.334,-37.0729
-0.208,54.8172
-0.094,556.024
-1.068,-74.2051
1.629,-214.226
1.782,-67.6727
-0.618,104.075
-0.344,14.8422
-0.103,-123.359
-0.345,173.139
1.471,-121.622
0.039,333.21
0.071,-70.2399
-0.604,248.443
-0.432,-26.9773
-1.106,193.485
0.317,113.786
2.992,-115.418
0.865,214.275
0.416,-150.337
-0.583,82.1619
-1.601,192.652
-0.751,87.477
0.265,32.7215
-1.104,158.737
0.453,-103.415
0.140,-253.918
-0.144,21.7317
-0.572,151.126
2.239,98.596
0.184,-496.969
1.639,104.647
0.553,210.145
-0.693,-352.49
0.038,-11.8997
-1.104,112.406
0.350,-304.747
-0.437,221.215
-0.145,288.887
-0.585,202.849
-1.026,-43.3656
1.550,7.99555
-0.047,-21.6521
0.054,-210.148
0.581,63.3163
0.376,84.2391
-0.474,-371.863
0.387,215.568
-0.629,-211.148
-0.426,387.24
1.708,273.6
1.225,-316.011
1.285,269.455
-1.838,518.723
0.662,-465.806
1.272,188.299
0.006,-44.784
-2.035,125.905
0.245,-343.1
1.684,-182.04
-0.829,226.759
0.015,347.391
0.334,55.6316
0.592,-191.9
0.161,-51.417
1.625,-117.818
-0.427,-1.4302
0.541,-88.8572
-0.226,166.555
